trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2379,False,"{'a': 0.9, 'e': 0.001131688891897358}",30,11,37.07579550472418,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2380,False,"{'a': 0.9, 'e': 0.001130737725017563}",25,19,12.74932602238467,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2381,False,"{'a': 0.9, 'e': 0.0011297877567954361}",20,16,6.576032916339091,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2382,False,"{'a': 0.9, 'e': 0.0011288389852177631}",25,17,12.329196282591678,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2383,False,"{'a': 0.9, 'e': 0.001127891408275555}",20,8,20.51654935363889,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2384,False,"{'a': 0.9, 'e': 0.001126945023964037}",25,15,21.439309791949498,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2385,False,"{'a': 0.9, 'e': 0.0011259998302826373}",25,14,20.359828670302996,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2386,False,"{'a': 0.9, 'e': 0.0011250558252349776}",20,14,9.090938549100162,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2387,False,"{'a': 0.9, 'e': 0.0011241130068288627}",20,10,20.22040606611422,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2388,False,"{'a': 0.9, 'e': 0.0011231713730762683}",20,13,15.480720376438944,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2389,False,"{'a': 0.9, 'e': 0.0011222309219933323}",25,12,21.626172914654333,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2390,False,"{'a': 0.9, 'e': 0.0011212916516003435}",30,13,31.192674064621755,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2391,False,"{'a': 0.9, 'e': 0.0011203535599217313}",30,16,26.59195797450325,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2392,False,"{'a': 0.9, 'e': 0.0011194166449860557}",35,23,20.702215693457227,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2393,False,"{'a': 0.9, 'e': 0.0011184809048259959}",20,8,21.96999317487257,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2394,False,"{'a': 0.9, 'e': 0.0011175463374783411}",30,18,22.219476076822573,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2395,False,"{'a': 0.9, 'e': 0.00111661294098398}",30,18,22.43108936522116,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2396,False,"{'a': 0.9, 'e': 0.0011156807133878902}",20,11,13.840628099261002,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2397,False,"{'a': 0.9, 'e': 0.0011147496527391277}",25,16,18.036572720058746,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2398,False,"{'a': 0.9, 'e': 0.0011138197570908172}",25,14,20.72672375164821,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2399,False,"{'a': 0.9, 'e': 0.0011128910245001423}",25,18,14.98504727144767,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2400,False,"{'a': 0.9, 'e': 0.0011119634530283343}",20,13,13.445123703106633,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2401,False,"{'a': 0.9, 'e': 0.0011110370407406628}",30,16,29.78106437537209,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2402,False,"{'a': 0.9, 'e': 0.0011101117857064255}",20,12,17.520720191444074,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2403,False,"{'a': 0.9, 'e': 0.0011091876859989378}",20,16,7.657305502546093,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2404,False,"{'a': 0.9, 'e': 0.0011082647396955232}",20,10,19.537227872355764,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2405,False,"{'a': 0.9, 'e': 0.0011073429448775036}",25,10,29.007772881932553,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2406,False,"{'a': 0.9, 'e': 0.0011064222996301882}",25,19,9.080030295595733,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2407,False,"{'a': 0.9, 'e': 0.0011055028020428646}",20,9,23.56651174850866,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2408,False,"{'a': 0.9, 'e': 0.0011045844502087883}",25,16,16.927083978016263,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2409,False,"{'a': 0.9, 'e': 0.0011036672422251729}",30,18,23.327894027329627,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2410,False,"{'a': 0.9, 'e': 0.0011027511761931813}",20,11,17.660938966957,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2411,False,"{'a': 0.9, 'e': 0.0011018362502179136}",30,20,15.462223302069885,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2412,False,"{'a': 0.9, 'e': 0.0011009224624083998}",20,13,11.291125590085677,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2413,False,"{'a': 0.9, 'e': 0.0011000098108775883}",25,15,19.522402174463096,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2414,False,"{'a': 0.9, 'e': 0.0010990982937423366}",20,12,15.218539210113185,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2415,False,"{'a': 0.9, 'e': 0.0010981879091234025}",30,17,21.764920007470735,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2416,False,"{'a': 0.9, 'e': 0.0010972786551454324}",25,14,18.173968905108556,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2417,False,"{'a': 0.9, 'e': 0.001096370529936954}",25,15,20.09264148171034,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2418,False,"{'a': 0.9, 'e': 0.0010954635316303652}",20,16,7.705341077750001,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2419,False,"{'a': 0.9, 'e': 0.0010945576583619246}",20,16,7.210337798118966,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2420,False,"{'a': 0.9, 'e': 0.0010936529082717424}",20,16,8.727832530284926,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2421,False,"{'a': 0.9, 'e': 0.0010927492795037707}",25,13,21.66570614565065,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2422,False,"{'a': 0.9, 'e': 0.0010918467702057935}",25,20,9.355796867062136,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2423,False,"{'a': 0.9, 'e': 0.0010909453785294182}",25,3,42.43364048279291,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2424,False,"{'a': 0.9, 'e': 0.0010900451026300652}",20,16,7.654698898829851,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2425,False,"{'a': 0.9, 'e': 0.0010891459406669587}",25,16,18.084827358863738,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2426,False,"{'a': 0.9, 'e': 0.0010882478908031178}",20,16,6.374500963213778,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2427,False,"{'a': 0.9, 'e': 0.0010873509512053462}",20,13,11.443815907281714,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2428,False,"{'a': 0.9, 'e': 0.001086455120044224}",25,17,18.292220875251353,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2429,False,"{'a': 0.9, 'e': 0.0010855603954940973}",20,9,16.386406524402247,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2430,False,"{'a': 0.9, 'e': 0.0010846667757330693}",20,12,15.19858688618829,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2431,False,"{'a': 0.9, 'e': 0.0010837742589429914}",25,19,13.74524813038851,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2432,False,"{'a': 0.9, 'e': 0.0010828828433094534}",25,14,23.17220359215113,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2433,False,"{'a': 0.9, 'e': 0.0010819925270217745}",20,8,21.898061793026557,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2434,False,"{'a': 0.9, 'e': 0.001081103308272994}",25,15,18.178548600281264,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2435,False,"{'a': 0.9, 'e': 0.0010802151852598626}",20,12,14.811427048599011,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2436,False,"{'a': 0.9, 'e': 0.0010793281561828324}",35,15,40.42739120306328,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2437,False,"{'a': 0.9, 'e': 0.0010784422192460484}",20,12,18.923828594318728,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2438,False,"{'a': 0.9, 'e': 0.00107755737265734}",20,12,18.650637114677743,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2439,False,"{'a': 0.9, 'e': 0.0010766736146282099}",20,11,15.776618223944677,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2440,False,"{'a': 0.9, 'e': 0.0010757909433738277}",20,13,14.941009222086684,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2441,False,"{'a': 0.9, 'e': 0.0010749093571130184}",25,20,12.178607897005941,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2442,False,"{'a': 0.9, 'e': 0.0010740288540682557}",20,12,15.3285588705906,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2443,False,"{'a': 0.9, 'e': 0.001073149432465651}",20,11,16.23191964997189,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2444,False,"{'a': 0.9, 'e': 0.001072271090534946}",25,14,21.892265595634964,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2445,False,"{'a': 0.9, 'e': 0.0010713938265095027}",25,20,12.26528260394982,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2446,False,"{'a': 0.9, 'e': 0.0010705176386262955}",20,16,8.133762838187113,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2447,False,"{'a': 0.9, 'e': 0.0010696425251259015}",20,16,6.453216212002522,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2448,False,"{'a': 0.9, 'e': 0.0010687684842524922}",30,22,13.639613218153258,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2449,False,"{'a': 0.9, 'e': 0.0010678955142538243}",25,15,19.95691749331894,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2450,False,"{'a': 0.9, 'e': 0.0010670236133812313}",25,16,21.002782436714817,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2451,False,"{'a': 0.9, 'e': 0.0010661527798896144}",30,22,16.52442595806038,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2452,False,"{'a': 0.9, 'e': 0.001065283012037434}",30,20,20.999202080779384,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2453,False,"{'a': 0.9, 'e': 0.001064414308086701}",20,16,8.017882478958615,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2454,False,"{'a': 0.9, 'e': 0.001063546666302968}",30,19,21.29027028846491,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2455,False,"{'a': 0.9, 'e': 0.0010626800849553206}",30,16,28.201431450970894,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2456,False,"{'a': 0.9, 'e': 0.001061814562316369}",20,8,25.620885378494798,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2457,False,"{'a': 0.9, 'e': 0.0010609500966622392}",20,14,10.106817739675815,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2458,False,"{'a': 0.9, 'e': 0.0010600866862725642}",25,15,22.167326421366553,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2459,False,"{'a': 0.9, 'e': 0.001059224329430476}",25,16,20.438655821178234,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2460,False,"{'a': 0.9, 'e': 0.0010583630244225969}",25,13,24.485053619347283,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2461,False,"{'a': 0.9, 'e': 0.0010575027695390305}",20,13,12.45047168395255,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2462,False,"{'a': 0.9, 'e': 0.0010566435630733537}",25,16,16.785512568827247,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2463,False,"{'a': 0.9, 'e': 0.001055785403322608}",30,14,31.95603942198756,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2464,False,"{'a': 0.9, 'e': 0.0010549282885872913}",30,19,21.018223962701196,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2465,False,"{'a': 0.9, 'e': 0.0010540722171713496}",25,11,25.359801250049504,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2466,False,"{'a': 0.9, 'e': 0.0010532171873821677}",30,21,14.269144619483274,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2467,False,"{'a': 0.9, 'e': 0.0010523631975305622}",25,14,19.318934341521295,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2468,False,"{'a': 0.9, 'e': 0.001051510245930772}",25,17,14.258306988639628,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2469,False,"{'a': 0.9, 'e': 0.0010506583309004506}",30,16,24.570748344557625,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2470,False,"{'a': 0.9, 'e': 0.0010498074507606578}",20,3,28.782512553189736,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2471,False,"{'a': 0.9, 'e': 0.0010489576038358508}",20,9,19.035358863535194,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2472,False,"{'a': 0.9, 'e': 0.0010481087884538767}",35,21,29.93734163141079,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2473,False,"{'a': 0.9, 'e': 0.0010472610029459643}",25,17,14.843107609710222,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2474,False,"{'a': 0.9, 'e': 0.0010464142456467148}",25,9,25.459601929794395,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2475,False,"{'a': 0.9, 'e': 0.0010455685148940954}",20,16,7.676526452403719,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2476,False,"{'a': 0.9, 'e': 0.0010447238090294294}",25,17,16.40780621431873,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2477,False,"{'a': 0.9, 'e': 0.0010438801263973892}",20,10,20.23006789767612,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2478,False,"{'a': 0.9, 'e': 0.0010430374653459876}",20,4,29.593284901386347,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2479,False,"{'a': 0.9, 'e': 0.0010421958242265697}",20,9,19.026317311060712,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2480,False,"{'a': 0.9, 'e': 0.001041355201393806}",25,15,17.551160641827465,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2481,False,"{'a': 0.9, 'e': 0.0010405155952056826}",25,13,23.06522593408651,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2482,False,"{'a': 0.9, 'e': 0.001039677004023494}",25,19,12.672192476056445,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2483,False,"{'a': 0.9, 'e': 0.0010388394262118353}",20,8,22.49030739815085,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2484,False,"{'a': 0.9, 'e': 0.0010380028601385941}",30,22,12.642723357439984,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2485,False,"{'a': 0.9, 'e': 0.0010371673041749427}",35,21,25.772010991891882,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2486,False,"{'a': 0.9, 'e': 0.0010363327566953295}",20,11,16.2196203316873,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2487,False,"{'a': 0.9, 'e': 0.0010354992160774715}",30,18,26.554114535780524,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2488,False,"{'a': 0.9, 'e': 0.0010346666807023472}",20,10,19.46912638978229,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2489,False,"{'a': 0.9, 'e': 0.001033835148954187}",20,10,19.34574746540725,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2490,False,"{'a': 0.9, 'e': 0.0010330046192204671}",20,14,11.536989406766795,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2491,False,"{'a': 0.9, 'e': 0.0010321750898919008}",25,11,26.320247439879193,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2492,False,"{'a': 0.9, 'e': 0.0010313465593624308}",20,11,17.411217862104028,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2493,False,"{'a': 0.9, 'e': 0.001030519026029221}",25,13,19.924181201988226,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2494,False,"{'a': 0.9, 'e': 0.00102969248829265}",25,12,25.26389740742111,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2495,False,"{'a': 0.9, 'e': 0.0010288669445563021}",20,8,25.643599863424406,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2496,False,"{'a': 0.9, 'e': 0.0010280423932269606}",30,23,12.354579803436417,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2497,False,"{'a': 0.9, 'e': 0.001027218832714599}",25,13,26.235940160766322,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2498,False,"{'a': 0.9, 'e': 0.001026396261432374}",20,13,13.368914080213262,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2499,False,"{'a': 0.9, 'e': 0.0010255746777966183}",25,18,13.908788593589865,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2500,False,"{'a': 0.9, 'e': 0.0010247540802268318}",25,16,16.73173853754125,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2501,False,"{'a': 0.9, 'e': 0.0010239344671456752}",25,17,14.384765650437558,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2502,False,"{'a': 0.9, 'e': 0.0010231158369789616}",25,17,13.841316142229504,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2503,False,"{'a': 0.9, 'e': 0.0010222981881556493}",20,9,21.803741181889176,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2504,False,"{'a': 0.9, 'e': 0.0010214815191078345}",30,9,36.255494221811986,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2505,False,"{'a': 0.9, 'e': 0.0010206658282707428}",20,11,18.14123516587698,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2506,False,"{'a': 0.9, 'e': 0.0010198511140827227}",20,12,13.988777491994723,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2507,False,"{'a': 0.9, 'e': 0.0010190373749852384}",20,8,18.925818938453066,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2508,False,"{'a': 0.9, 'e': 0.0010182246094228606}",25,16,17.692156792067024,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2509,False,"{'a': 0.9, 'e': 0.001017412815843261}",20,6,30.144933617354756,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2510,False,"{'a': 0.9, 'e': 0.0010166019926972042}",30,17,23.221303707907108,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2511,False,"{'a': 0.9, 'e': 0.0010157921384385394}",20,16,7.631101398555523,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2512,False,"{'a': 0.9, 'e': 0.001014983251524195}",25,8,32.552530583799495,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2513,False,"{'a': 0.9, 'e': 0.0010141753304141693}",20,10,17.57843980093099,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2514,False,"{'a': 0.9, 'e': 0.001013368373571524}",20,11,19.91521319062261,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2515,False,"{'a': 0.9, 'e': 0.0010125623794623767}",30,8,41.85385259678298,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2516,False,"{'a': 0.9, 'e': 0.0010117573465558947}",20,14,11.391668575232842,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2517,False,"{'a': 0.9, 'e': 0.0010109532733242857}",20,12,14.286542602170364,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2518,False,"{'a': 0.9, 'e': 0.0010101501582427924}",20,8,21.697747161506364,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2519,False,"{'a': 0.9, 'e': 0.001009347999789684}",25,16,17.448841323948464,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2520,False,"{'a': 0.9, 'e': 0.0010085467964462496}",30,21,17.02478890877196,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2521,False,"{'a': 0.9, 'e': 0.0010077465466967915}",20,8,19.587960608718486,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2522,False,"{'a': 0.9, 'e': 0.0010069472490286165}",25,15,20.083063741612172,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2523,False,"{'a': 0.9, 'e': 0.0010061489019320307}",25,17,15.733047033134653,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2524,False,"{'a': 0.9, 'e': 0.0010053515039003306}",25,13,19.56914094938701,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2525,False,"{'a': 0.9, 'e': 0.001004555053429797}",25,15,17.25383112808813,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2526,False,"{'a': 0.9, 'e': 0.0010037595490196877}",20,11,18.115430306532005,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2527,False,"{'a': 0.9, 'e': 0.0010029649891722305}",25,12,28.26242684479593,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2528,False,"{'a': 0.9, 'e': 0.0010021713723926161}",20,11,17.202852398679475,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2529,False,"{'a': 0.9, 'e': 0.001001378697188991}",20,14,13.55714853588625,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2530,False,"{'a': 0.9, 'e': 0.0010005869620724503}",20,7,26.945911394798976,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2531,False,"{'a': 0.9, 'e': 0.0009997961655570308}",25,10,31.747381792905763,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",30,16,26.24388652059751,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,8,21.020720579504783,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,13,21.104230308233344,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,10,22.614297979321716,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,6,25.23358835885799,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,19,11.752941592855851,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",30,19,20.033433158176063,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,12,24.80318632805593,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,13,15.48737375759201,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",35,23,18.459934488885008,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,12,13.937904912097387,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,13,13.786249137766141,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",25,17,14.195561790948437,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",30,15,30.285756982223294,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,11,17.304888356504662,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,13,14.537513395083185,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",25,11,28.53561939930327,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",25,14,19.630999501852013,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",20,14,12.353383325636115,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",30,13,32.64738265161939,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",20,10,18.355488036106582,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",30,7,43.20449939832039,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",20,10,23.550622992690933,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",25,15,16.343161167958286,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",20,7,26.87817107716969,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",20,14,10.938385981988258,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",30,15,25.75299895409926,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",20,10,18.731023632654935,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",25,15,15.684446986664234,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",30,20,18.061570000184606,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",20,11,19.274863683282504,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",25,9,30.117745356947182,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",20,12,17.172161317437766,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
